"","alert_id","alert_type","timestamp","src_ip","src_port","dest_ip","dest_port","infected_host","step"
"267",267,"ip_alert",1464047183,"149.170.65.159",56266,"188.120.249.231",443,"149.170.65.159","S2"
"268",268,"nc_alert",1464638413,NA,NA,NA,NA,NA,"S6"
"269",269,"disguised_exe_alert",1462945177,"149.170.57.223",49393,"122.30.43.117",80,"149.170.57.223","S1"
"270",270,"ip_alert",1463100157,"149.170.57.223",52254,"212.71.255.90",443,"149.170.57.223","S2"
"271",271,"brute_force_alert",1463288875,"149.170.57.223",58724,"149.170.198.52",500,"149.170.57.223","S3"
"272",272,"tor_alert",1463416668,"149.170.57.223",64758,"84.180.103.153",443,"149.170.57.223","S5"
"273",273,"hash_alert",1452714101,"149.170.33.61",59920,"34.24.160.12",80,"149.170.33.61","S1"
"274",274,"ssl_alert",1452846250,"149.170.33.61",51485,"213.5.59.105",443,"149.170.33.61","S2"
"275",275,"nc_alert",1453318902,NA,NA,NA,NA,NA,"S6"
"276",276,"domain_alert",1451919229,"149.170.122.234",62700,"149.170.39.92",53,"149.170.122.234","S1"
"277",277,"ssl_alert",1452461440,"149.170.122.234",50750,"187.231.13.56",443,"149.170.122.234","S2"
"278",278,"scan_alert",1452513855,"149.170.122.234",60397,"149.170.133.19",350,"149.170.122.234","S4"
"279",279,"tor_alert",1452515610,"149.170.122.234",55613,"62.113.227.124",443,"149.170.122.234","S5"
"280",280,"domain_alert",1457485804,"149.170.59.141",65254,"149.170.39.92",53,"149.170.59.141","S1"
"281",281,"ip_alert",1457734229,"149.170.59.141",56492,"31.7.63.146",443,"149.170.59.141","S2"
"282",282,"brute_force_alert",1458020960,"149.170.59.141",54824,"149.170.179.29",881,"149.170.59.141","S3"
"283",283,"tor_alert",1458032632,"149.170.59.141",62055,"167.88.2.181",443,"149.170.59.141","S5"
"284",284,"hash_alert",1451800413,"149.170.75.78",63006,"27.147.76.219",80,"149.170.75.78","S1"
"285",285,"domain_flux_alert",1452263273,"149.170.75.78",63170,"149.170.39.93",53,"149.170.75.78","S2"
"286",286,"tor_alert",1452277675,"149.170.75.78",50361,"86.62.102.3",443,"149.170.75.78","S5"
"287",287,"disguised_exe_alert",1457657779,"149.170.190.142",62423,"46.195.231.18",80,"149.170.190.142","S1"
"288",288,"ip_alert",1457840307,"149.170.190.142",51450,"195.20.46.116",443,"149.170.190.142","S2"
"289",289,"pass_hash_alert",1458089433,"149.170.190.142",59156,"149.170.80.14",422,"149.170.190.142","S3"
"290",290,"nc_alert",1458262580,NA,NA,NA,NA,NA,"S6"
"291",291,"disguised_exe_alert",1458061630,"149.170.48.150",61311,"81.89.65.164",80,"149.170.48.150","S1"
"292",292,"domain_flux_alert",1458243537,"149.170.48.150",52763,"149.170.39.93",53,"149.170.48.150","S2"
"293",293,"brute_force_alert",1458514728,"149.170.48.150",57482,"149.170.173.191",677,"149.170.48.150","S3"
"294",294,"scan_alert",1458587705,"149.170.48.150",53716,"149.170.7.175",538,"149.170.48.150","S4"
"295",295,"tor_alert",1458635170,"149.170.48.150",51218,"135.23.129.2",443,"149.170.48.150","S5"
"296",296,"disguised_exe_alert",1455079449,"149.170.201.227",57822,"176.31.170.158",80,"149.170.201.227","S1"
"297",297,"ip_alert",1455333838,"149.170.201.227",51156,"128.197.95.134",443,"149.170.201.227","S2"
"298",298,"tor_alert",1455436463,"149.170.201.227",63380,"217.122.175.17",443,"149.170.201.227","S5"
"299",299,"disguised_exe_alert",1463012016,"149.170.85.31",59709,"110.212.88.74",80,"149.170.85.31","S1"
"300",300,"domain_flux_alert",1463076583,"149.170.85.31",49836,"149.170.39.93",53,"149.170.85.31","S2"
"301",301,"brute_force_alert",1463484563,"149.170.85.31",60947,"149.170.141.41",158,"149.170.85.31","S3"
"302",302,"tor_alert",1463535005,"149.170.85.31",56459,"179.43.146.230",443,"149.170.85.31","S5"
"303",303,"hash_alert",1455059260,"149.170.31.137",53028,"189.127.19.107",80,"149.170.31.137","S1"
"304",304,"ssl_alert",1455196314,"149.170.31.137",56749,"190.15.15.41",443,"149.170.31.137","S2"
"305",305,"brute_force_alert",1455295586,"149.170.31.137",51424,"149.170.3.139",225,"149.170.31.137","S3"
"306",306,"scan_alert",1455519014,"149.170.31.137",61202,"149.170.20.66",847,"149.170.31.137","S4"
"307",307,"tor_alert",1455577105,"149.170.31.137",57094,"191.239.211.220",443,"149.170.31.137","S5"
"308",308,"disguised_exe_alert",1465289491,"149.170.56.125",57705,"166.183.54.171",80,"149.170.56.125","S1"
"309",309,"domain_flux_alert",1465861816,"149.170.56.125",58427,"149.170.39.92",53,"149.170.56.125","S2"
"310",310,"scan_alert",1465863721,"149.170.56.125",50614,"149.170.150.200",680,"149.170.56.125","S4"
"311",311,"tor_alert",1465876040,"149.170.56.125",58299,"89.0.64.135",443,"149.170.56.125","S5"
"312",312,"disguised_exe_alert",1453331365,"149.170.231.89",54831,"108.77.12.201",80,"149.170.231.89","S1"
"313",313,"ip_alert",1453545995,"149.170.231.89",52581,"203.208.185.20",443,"149.170.231.89","S2"
"314",314,"brute_force_alert",1453579100,"149.170.231.89",61601,"149.170.63.134",223,"149.170.231.89","S3"
"315",315,"scan_alert",1453824084,"149.170.231.89",51425,"149.170.78.236",738,"149.170.231.89","S4"
"316",316,"tor_alert",1453928306,"149.170.231.89",61436,"46.161.146.75",443,"149.170.231.89","S5"
"317",317,"disguised_exe_alert",1462832739,"149.170.117.221",65083,"169.81.224.101",80,"149.170.117.221","S1"
"318",318,"ip_alert",1463108427,"149.170.117.221",55804,"5.45.123.152",443,"149.170.117.221","S2"
"319",319,"nc_alert",1463437540,NA,NA,NA,NA,NA,"S6"
"320",320,"disguised_exe_alert",1466227171,"149.170.43.24",54419,"133.225.163.81",80,"149.170.43.24","S1"
"321",321,"ip_alert",1466812621,"149.170.43.24",52417,"136.243.219.242",443,"149.170.43.24","S2"
"322",322,"brute_force_alert",1466821158,"149.170.43.24",60180,"149.170.237.142",448,"149.170.43.24","S3"
"323",323,"nc_alert",1466831972,NA,NA,NA,NA,NA,"S6"
"324",324,"hash_alert",1464478185,"149.170.155.105",59724,"168.187.173.36",80,"149.170.155.105","S1"
"325",325,"ssl_alert",1464902931,"149.170.155.105",53455,"199.184.58.10",443,"149.170.155.105","S2"
"326",326,"tor_alert",1464940989,"149.170.155.105",62201,"68.118.56.105",443,"149.170.155.105","S5"
"327",327,"hash_alert",1464019182,"149.170.74.39",57780,"222.230.165.139",80,"149.170.74.39","S1"
"328",328,"domain_flux_alert",1464401742,"149.170.74.39",61013,"149.170.39.92",53,"149.170.74.39","S2"
"329",329,"scan_alert",1464489657,"149.170.74.39",62323,"149.170.95.3",886,"149.170.74.39","S4"
"330",330,"tor_alert",1464475342,"149.170.74.39",62647,"83.251.197.185",443,"149.170.74.39","S5"
"331",331,"hash_alert",1457687053,"149.170.148.133",64278,"61.132.202.192",80,"149.170.148.133","S1"
"332",332,"ssl_alert",1457719853,"149.170.148.133",51485,"127.16.118.218",443,"149.170.148.133","S2"
"333",333,"brute_force_alert",1457845559,"149.170.148.133",56305,"149.170.40.159",652,"149.170.148.133","S3"
"334",334,"scan_alert",1457933754,"149.170.148.133",62019,"149.170.85.215",85,"149.170.148.133","S4"
"335",335,"tor_alert",1458172249,"149.170.148.133",62129,"212.47.239.132",443,"149.170.148.133","S5"
"336",336,"domain_alert",1466536473,"149.170.171.106",59869,"149.170.39.93",53,"149.170.171.106","S1"
"337",337,"domain_flux_alert",1467107322,"149.170.171.106",64752,"149.170.39.93",53,"149.170.171.106","S2"
"338",338,"pass_hash_alert",1467118765,"149.170.171.106",57925,"149.170.118.38",465,"149.170.171.106","S3"
"339",339,"scan_alert",1467126552,"149.170.171.106",50250,"149.170.200.171",55,"149.170.171.106","S4"
"340",340,"tor_alert",1467135065,"149.170.171.106",55777,"178.32.53.94",443,"149.170.171.106","S5"
"341",341,"disguised_exe_alert",1464621245,"149.170.144.169",52143,"127.198.27.210",80,"149.170.144.169","S1"
"342",342,"ip_alert",1465164967,"149.170.144.169",63810,"66.240.183.19",443,"149.170.144.169","S2"
"343",343,"brute_force_alert",1465190407,"149.170.144.169",55058,"149.170.199.222",500,"149.170.144.169","S3"
"344",344,"tor_alert",1465217446,"149.170.144.169",63254,"87.118.94.227",443,"149.170.144.169","S5"
"345",345,"hash_alert",1466000640,"149.170.234.27",56656,"184.21.144.250",80,"149.170.234.27","S1"
"346",346,"ip_alert",1466476556,"149.170.234.27",60730,"77.221.140.99",443,"149.170.234.27","S2"
"347",347,"pass_hash_alert",1466506161,"149.170.234.27",57301,"149.170.194.157",270,"149.170.234.27","S3"
"348",348,"tor_alert",1466539257,"149.170.234.27",51653,"104.223.16.151",443,"149.170.234.27","S5"
"349",349,"hash_alert",1452910283,"149.170.229.97",52915,"54.122.190.202",80,"149.170.229.97","S1"
"350",350,"ssl_alert",1453387214,"149.170.229.97",56558,"4.72.107.119",443,"149.170.229.97","S2"
"351",351,"scan_alert",1453505807,"149.170.229.97",61527,"149.170.123.168",613,"149.170.229.97","S4"
"352",352,"tor_alert",1453394031,"149.170.229.97",56224,"5.189.175.52",443,"149.170.229.97","S5"
"353",353,"hash_alert",1463554830,"149.170.96.194",58245,"84.212.76.104",80,"149.170.96.194","S1"
"354",354,"ip_alert",1463562810,"149.170.96.194",64939,"188.126.116.26",443,"149.170.96.194","S2"
"355",355,"tor_alert",1463846276,"149.170.96.194",61686,"128.199.55.76",443,"149.170.96.194","S5"
"356",356,"disguised_exe_alert",1456029354,"149.170.89.38",59280,"140.83.98.178",80,"149.170.89.38","S1"
"357",357,"ip_alert",1456605618,"149.170.89.38",49818,"103.4.52.150",443,"149.170.89.38","S2"
"358",358,"pass_hash_alert",1456626823,"149.170.89.38",52188,"149.170.210.166",84,"149.170.89.38","S3"
"359",359,"scan_alert",1456634087,"149.170.89.38",57720,"149.170.225.244",113,"149.170.89.38","S4"
"360",360,"tor_alert",1456634147,"149.170.89.38",63679,"200.188.238.2",443,"149.170.89.38","S5"
"361",361,"domain_alert",1463351895,"149.170.253.158",59663,"149.170.39.93",53,"149.170.253.158","S1"
"362",362,"ssl_alert",1463375711,"149.170.253.158",63219,"151.229.136.174",443,"149.170.253.158","S2"
"363",363,"nc_alert",1463956696,NA,NA,NA,NA,NA,"S6"
"364",364,"hash_alert",1459332480,"149.170.219.243",56466,"30.27.94.44",80,"149.170.219.243","S1"
"365",365,"nc_alert",1459937281,NA,NA,NA,NA,NA,"S6"
"366",366,"hash_alert",1463002201,"149.170.116.81",63321,"187.236.65.99",80,"149.170.116.81","S1"
"367",367,"nc_alert",1463607002,NA,NA,NA,NA,NA,"S6"
"368",368,"disguised_exe_alert",1464909144,"149.170.248.125",63129,"51.49.161.47",80,"149.170.248.125","S1"
"369",369,"ssl_alert",1465031241,"149.170.248.125",52544,"64.0.187.87",443,"149.170.248.125","S2"
"370",370,"pass_hash_alert",1465257071,"149.170.248.125",54718,"149.170.114.48",544,"149.170.248.125","S3"
"371",371,"nc_alert",1465513945,NA,NA,NA,NA,NA,"S6"
"372",372,"hash_alert",1459058962,"149.170.17.238",59865,"149.123.222.111",80,"149.170.17.238","S1"
"373",373,"ip_alert",1459274211,"149.170.17.238",57215,"159.253.3.233",443,"149.170.17.238","S2"
"374",374,"pass_hash_alert",1459355449,"149.170.17.238",54596,"149.170.8.232",413,"149.170.17.238","S3"
"375",375,"tor_alert",1459364404,"149.170.17.238",52267,"201.83.161.120",443,"149.170.17.238","S5"
"376",376,"hash_alert",1465713276,"149.170.253.238",54420,"86.59.80.134",80,"149.170.253.238","S1"
"377",377,"nc_alert",1466318077,NA,NA,NA,NA,NA,"S6"
"378",378,"hash_alert",1463982105,"149.170.229.108",57678,"138.166.67.114",80,"149.170.229.108","S1"
"379",379,"ip_alert",1464285611,"149.170.229.108",53282,"162.208.8.198",443,"149.170.229.108","S2"
"380",380,"scan_alert",1464578280,"149.170.229.108",63163,"149.170.122.228",619,"149.170.229.108","S4"
"381",381,"tor_alert",1464392733,"149.170.229.108",59179,"193.42.156.106",443,"149.170.229.108","S5"
"382",382,"disguised_exe_alert",1460885265,"149.170.128.190",52274,"24.189.42.236",80,"149.170.128.190","S1"
"383",383,"ssl_alert",1461349347,"149.170.128.190",60683,"88.136.48.145",443,"149.170.128.190","S2"
"384",384,"brute_force_alert",1461418912,"149.170.128.190",65187,"149.170.170.245",705,"149.170.128.190","S3"
"385",385,"scan_alert",1461428738,"149.170.128.190",62059,"149.170.130.119",301,"149.170.128.190","S4"
"386",386,"tor_alert",1461446861,"149.170.128.190",49949,"78.46.233.214",443,"149.170.128.190","S5"
"387",387,"disguised_exe_alert",1457076043,"149.170.93.204",49647,"47.148.164.12",80,"149.170.93.204","S1"
"388",388,"ip_alert",1457388976,"149.170.93.204",51716,"136.243.14.142",443,"149.170.93.204","S2"
"389",389,"tor_alert",1457442222,"149.170.93.204",50616,"79.53.33.214",443,"149.170.93.204","S5"
"390",390,"hash_alert",1466243880,"149.170.140.184",65024,"76.147.234.233",80,"149.170.140.184","S1"
"391",391,"ip_alert",1466262874,"149.170.140.184",56836,"166.62.41.104",443,"149.170.140.184","S2"
"392",392,"scan_alert",1466698996,"149.170.140.184",54320,"149.170.118.112",739,"149.170.140.184","S4"
"393",393,"nc_alert",1466848681,NA,NA,NA,NA,NA,"S6"
"394",394,"disguised_exe_alert",1464151330,"149.170.211.115",59552,"209.249.130.226",80,"149.170.211.115","S1"
"395",395,"ssl_alert",1464728727,"149.170.211.115",57909,"253.167.111.197",443,"149.170.211.115","S2"
"396",396,"brute_force_alert",1464744834,"149.170.211.115",51913,"149.170.205.17",630,"149.170.211.115","S3"
"397",397,"nc_alert",1464756131,NA,NA,NA,NA,NA,"S6"
"398",398,"hash_alert",1465093971,"149.170.34.59",62983,"79.219.226.218",80,"149.170.34.59","S1"
"399",399,"ssl_alert",1465252779,"149.170.34.59",50119,"15.117.63.77",443,"149.170.34.59","S2"
"400",400,"scan_alert",1465347305,"149.170.34.59",54152,"149.170.197.21",221,"149.170.34.59","S4"
"401",401,"tor_alert",1465257110,"149.170.34.59",50038,"78.52.150.132",443,"149.170.34.59","S5"
"402",402,"disguised_exe_alert",1460471567,"149.170.40.73",59995,"19.161.44.179",80,"149.170.40.73","S1"
"403",403,"ip_alert",1460472383,"149.170.40.73",65336,"31.200.244.17",443,"149.170.40.73","S2"
"404",404,"tor_alert",1460614346,"149.170.40.73",54442,"89.33.246.114",443,"149.170.40.73","S5"
"405",405,"hash_alert",1458044957,"149.170.95.117",51928,"39.26.94.212",80,"149.170.95.117","S1"
"406",406,"ip_alert",1458577804,"149.170.95.117",51624,"185.12.95.191",443,"149.170.95.117","S2"
"407",407,"nc_alert",1458649758,NA,NA,NA,NA,NA,"S6"
"408",408,"hash_alert",1453702241,"149.170.124.246",65268,"244.105.85.104",80,"149.170.124.246","S1"
"409",409,"ip_alert",1454302490,"149.170.124.246",56451,"59.94.42.163",443,"149.170.124.246","S2"
"410",410,"brute_force_alert",1454303857,"149.170.124.246",65105,"149.170.74.11",192,"149.170.124.246","S3"
"411",411,"scan_alert",1454306847,"149.170.124.246",55304,"149.170.204.124",555,"149.170.124.246","S4"
"412",412,"nc_alert",1454307042,NA,NA,NA,NA,NA,"S6"
"413",413,"disguised_exe_alert",1456853887,"149.170.84.150",57284,"64.39.115.194",80,"149.170.84.150","S1"
"414",414,"ssl_alert",1456956910,"149.170.84.150",59159,"139.191.66.8",443,"149.170.84.150","S2"
"415",415,"tor_alert",1457374425,"149.170.84.150",56517,"89.156.204.75",443,"149.170.84.150","S5"
"416",416,"disguised_exe_alert",1454553547,"149.170.223.222",61181,"67.67.175.24",80,"149.170.223.222","S1"
"417",417,"domain_flux_alert",1455118475,"149.170.223.222",55859,"149.170.39.93",53,"149.170.223.222","S2"
"418",418,"scan_alert",1455139128,"149.170.223.222",62243,"149.170.13.88",35,"149.170.223.222","S4"
"419",419,"tor_alert",1455118801,"149.170.223.222",50624,"185.21.216.167",443,"149.170.223.222","S5"
"420",420,"disguised_exe_alert",1456771487,"149.170.72.97",64797,"175.117.75.45",80,"149.170.72.97","S1"
"421",421,"nc_alert",1457376288,NA,NA,NA,NA,NA,"S6"
"422",422,"disguised_exe_alert",1462219769,"149.170.104.120",53882,"66.92.74.103",80,"149.170.104.120","S1"
"423",423,"ssl_alert",1462702918,"149.170.104.120",65134,"91.17.63.166",443,"149.170.104.120","S2"
"424",424,"scan_alert",1462786910,"149.170.104.120",52372,"149.170.191.122",994,"149.170.104.120","S4"
"425",425,"tor_alert",1462802356,"149.170.104.120",58808,"62.210.72.109",443,"149.170.104.120","S5"
"426",426,"hash_alert",1458159602,"149.170.42.8",49441,"152.155.32.16",80,"149.170.42.8","S1"
"427",427,"ip_alert",1458673640,"149.170.42.8",63541,"83.212.117.233",443,"149.170.42.8","S2"
"428",428,"scan_alert",1458674692,"149.170.42.8",59990,"149.170.78.154",494,"149.170.42.8","S4"
"429",429,"tor_alert",1458681107,"149.170.42.8",58107,"89.238.172.108",443,"149.170.42.8","S5"
"430",430,"hash_alert",1453285397,"149.170.76.40",55747,"168.217.133.3",80,"149.170.76.40","S1"
"431",431,"ssl_alert",1453711915,"149.170.76.40",52004,"139.56.209.147",443,"149.170.76.40","S2"
"432",432,"brute_force_alert",1453848462,"149.170.76.40",61901,"149.170.207.137",633,"149.170.76.40","S3"
"433",433,"scan_alert",1453887725,"149.170.76.40",56406,"149.170.120.233",302,"149.170.76.40","S4"
"434",434,"nc_alert",1453890198,NA,NA,NA,NA,NA,"S6"
"435",435,"disguised_exe_alert",1459499277,"149.170.69.236",54104,"79.101.16.163",80,"149.170.69.236","S1"
"436",436,"ssl_alert",1459603892,"149.170.69.236",56676,"210.187.40.84",443,"149.170.69.236","S2"
"437",437,"tor_alert",1459610348,"149.170.69.236",51222,"46.148.18.74",443,"149.170.69.236","S5"
"438",438,"domain_alert",1452834311,"149.170.36.238",62095,"149.170.39.92",53,"149.170.36.238","S1"
"439",439,"ip_alert",1452908381,"149.170.36.238",62212,"74.14.234.136",443,"149.170.36.238","S2"
"440",440,"scan_alert",1453422594,"149.170.36.238",63011,"149.170.118.118",347,"149.170.36.238","S4"
"441",441,"tor_alert",1453121170,"149.170.36.238",61263,"188.120.234.26",443,"149.170.36.238","S5"
"442",442,"disguised_exe_alert",1452624173,"149.170.126.199",60105,"207.207.89.9",80,"149.170.126.199","S1"
"443",443,"domain_flux_alert",1452813296,"149.170.126.199",60833,"149.170.39.93",53,"149.170.126.199","S2"
"444",444,"nc_alert",1453228974,NA,NA,NA,NA,NA,"S6"
"445",445,"disguised_exe_alert",1452499971,"149.170.245.218",54883,"241.190.191.75",80,"149.170.245.218","S1"
"446",446,"ip_alert",1453019542,"149.170.245.218",63804,"187.174.252.247",443,"149.170.245.218","S2"
"447",447,"pass_hash_alert",1453035906,"149.170.245.218",51861,"149.170.61.131",41,"149.170.245.218","S3"
"448",448,"tor_alert",1453044139,"149.170.245.218",58515,"193.228.143.225",443,"149.170.245.218","S5"
"449",449,"hash_alert",1460082181,"149.170.88.12",49394,"33.217.157.196",80,"149.170.88.12","S1"
"450",450,"ssl_alert",1460334574,"149.170.88.12",55509,"80.25.222.115",443,"149.170.88.12","S2"
"451",451,"tor_alert",1460369993,"149.170.88.12",63263,"149.172.108.111",443,"149.170.88.12","S5"
"452",452,"disguised_exe_alert",1455465196,"149.170.18.177",56921,"101.34.26.138",80,"149.170.18.177","S1"
"453",453,"ssl_alert",1455949211,"149.170.18.177",60877,"128.144.11.54",443,"149.170.18.177","S2"
"454",454,"scan_alert",1456049585,"149.170.18.177",57956,"149.170.0.114",991,"149.170.18.177","S4"
"455",455,"nc_alert",1456069997,NA,NA,NA,NA,NA,"S6"
"456",456,"disguised_exe_alert",1457395145,"149.170.126.49",59711,"156.221.118.86",80,"149.170.126.49","S1"
"457",457,"domain_flux_alert",1457455389,"149.170.126.49",57691,"149.170.39.93",53,"149.170.126.49","S2"
"458",458,"tor_alert",1457742415,"149.170.126.49",52620,"138.201.26.2",443,"149.170.126.49","S5"
"459",459,"hash_alert",1451914189,"149.170.76.136",51251,"23.252.7.120",80,"149.170.76.136","S1"
"460",460,"domain_flux_alert",1452138102,"149.170.76.136",65341,"149.170.39.92",53,"149.170.76.136","S2"
"461",461,"scan_alert",1452430531,"149.170.76.136",49361,"149.170.153.175",397,"149.170.76.136","S4"
"462",462,"tor_alert",1452331878,"149.170.76.136",49555,"188.68.250.88",443,"149.170.76.136","S5"
"463",463,"hash_alert",1455547773,"149.170.134.14",65277,"235.173.22.241",80,"149.170.134.14","S1"
"464",464,"ssl_alert",1456023683,"149.170.134.14",53286,"97.111.91.157",443,"149.170.134.14","S2"
"465",465,"nc_alert",1456152574,NA,NA,NA,NA,NA,"S6"
"466",466,"disguised_exe_alert",1454651895,"149.170.111.200",54488,"62.211.26.52",80,"149.170.111.200","S1"
